IdProject,IdCompany,IdManager,IdSupportProgram,LoanAmount,IdIndustry,IdStatus,IdSubindustry,IdRegion,ApplicationNumber,ProjectName,Locality,LoanAgreementDate,IdBudget,LoanAgreementPayement,IdRegionalFund
1603088,1601464,NULL,692,100000.0000,603,391056,3601,136,2279,Наименование проекта1603088,Климовск,NULL,2,NULL,NULL
1607958,656097,NULL,692,113220.0000,608,391056,3648,115,2274,Наименование проекта1607958,Калининград,NULL,2,NULL,NULL
1610283,1608282,1273,692,299573.0000,608,3126344,3651,162,2275,Наименование проекта1610283,Казань,NULL,2,NULL,NULL
1613640,1613608,8320,696,110000.0000,607,20761,3635,153,2261,Наименование проекта1613640,Саратов,2016-12-23,2,2016-12-28,NULL
1615218,5412,1979,696,320412.0000,607,20761,3635,104,2270,Наименование проекта1615218,Ковров,2017-05-29,2,2017-05-31,NULL
1617103,1616895,1273,692,300000.0000,604,391056,3608,173,2276,Наименование проекта1617103,Челябинск,NULL,2,NULL,NULL
1619008,28323,1273,692,119024.0000,607,391056,3644,125,2280,Наименование проекта1619008,станица Динская,NULL,2,NULL,NULL
1624918,1499109,NULL,745,80000.0000,744,391056,0,162,2448,Наименование проекта1624918,Казань,NULL,2,NULL,2355698
1626480,1617188,NULL,696,295000.0000,607,391056,3635,102,2266,Наименование проекта1626480,Брянск,NULL,2,NULL,NULL
1637527,1637525,NULL,692,300000.0000,604,391056,3608,136,2284,Наименование проекта1637527,Наро-Фоминск,NULL,2,NULL,NULL
1638525,1621351,2440,692,65000.0000,607,20761,3627,104,2330,Наименование проекта1638525,Владимир,2017-02-06,2,2017-03-17,NULL
1641781,1392904,NULL,692,295000.0000,606,391056,3621,101,2267,Наименование проекта1641781,г. Белгород,NULL,2,NULL,NULL
1645274,1622471,NULL,692,300000.0000,603,391056,3602,134,2268,Наименование проекта1645274,г. Саранск,NULL,2,NULL,NULL
1651371,1651369,1273,692,50001.0000,601,20761,3589,156,2285,Наименование проекта1651371,Екатеринбург,2017-04-28,2,2017-05-15,NULL
1653355,1647291,NULL,692,293000.0000,606,391056,3621,134,2273,Наименование проекта1653355,г. Саранск,NULL,2,NULL,NULL
1654150,9660,1935,692,216634.0000,610,20761,3659,136,2288,Наименование проекта1654150,Истринский р-он пгт. Снегири,2017-02-15,2,2017-04-11,NULL
1661865,1120760,2440,692,109000.0000,608,3126344,3648,145,2287,Наименование проекта1661865,Пенза,NULL,2,NULL,NULL
1685530,946796,NULL,692,300000.0000,604,391056,3608,169,2295,Наименование проекта1685530,Ульяновск,NULL,2,NULL,NULL
1685785,1676827,1935,692,300000.0000,604,277,3610,149,2292,Наименование проекта1685785,Таганрог,NULL,2,NULL,NULL
1686547,361541,NULL,692,200000.0000,598,391056,3580,156,2289,Наименование проекта1686547,Поселок Полуночное,NULL,2,NULL,NULL
1692906,1692428,NULL,692,250000.0000,594,391056,3572,124,2282,Наименование проекта1692906,Кострома,NULL,2,NULL,NULL
1699883,1680490,1979,692,299003.0000,593,20761,3570,125,2325,Наименование проекта1699883,Новороссийск,2017-04-25,2,2017-05-04,NULL
1701474,1701472,1979,693,114576.0000,606,391056,3619,173,2283,Наименование проекта1701474,Челябинская область,NULL,2,NULL,NULL
1701635,241109,NULL,693,19280.0000,607,391056,3644,143,2286,Наименование проекта1701635,Орск,NULL,2,NULL,NULL
1709238,1709231,NULL,745,20000.0000,604,391056,3608,162,2423,Наименование проекта1709238,Набережные Челны,NULL,2,NULL,2355698
1730370,1664075,1979,696,269853.0000,607,20761,3635,165,2290,Наименование проекта1730370,Тула,2016-12-30,2,2017-03-17,NULL
1734897,11024,7936,692,240000.0000,607,20761,3629,94,2298,Наименование проекта1734897,г. Майкоп,2017-11-02,2,2017-11-08,NULL
1735132,1725973,NULL,692,53200.0000,607,391056,3627,173,2293,Наименование проекта1735132,Трехгорный,NULL,2,NULL,NULL
1738093,1738091,NULL,692,300000.0000,608,391056,3645,117,2316,Наименование проекта1738093,г. Людиново,NULL,2,NULL,NULL
1744372,1744081,1935,692,50000.0000,598,20761,3584,130,2299,Наименование проекта1744372,г. Кировск,2017-03-30,2,2017-04-19,NULL
1755188,231527,NULL,692,272884.0000,611,391056,3666,135,2342,Наименование проекта1755188,Москва,NULL,2,NULL,NULL
1772649,337573,NULL,692,70000.0000,616,391056,20853,174,2296,Наименование проекта1772649,Грозный,NULL,2,NULL,NULL
1773859,1730102,1979,692,300000.0000,604,391056,3603,131,2300,Наименование проекта1773859,с.Казинка,NULL,2,NULL,NULL
1796094,1792159,NULL,692,300000.0000,606,391056,3620,149,2305,Наименование проекта1796094,Таганрог,NULL,2,NULL,NULL
1805256,1786390,NULL,692,300000.0000,598,391056,3580,110,2375,Наименование проекта1805256,пгт.Первомайский,NULL,2,NULL,NULL
1816657,1816314,NULL,692,50000.0000,607,391056,3641,148,2304,Наименование проекта1816657,г.Псков,NULL,2,NULL,NULL
1818941,1600827,NULL,692,67500.0000,609,391056,3657,165,2319,Наименование проекта1818941,Щекино,NULL,2,NULL,NULL
1819873,1819869,NULL,118,500000.0000,594,391056,3571,170,2322,Наименование проекта1819873,г. Амурск,NULL,2,NULL,NULL
1828008,917612,NULL,692,300000.0000,607,391056,3641,173,2301,Наименование проекта1828008,Кыштым,NULL,2,NULL,NULL
1836433,1836169,525,692,65000.0000,607,277,3644,100,2311,Наименование проекта1836433,Стерлитамак,NULL,2,NULL,NULL
1841527,1838960,2440,692,300000.0000,604,391056,3608,136,2307,Наименование проекта1841527,г. Лобня,NULL,2,NULL,NULL
1845714,193566,1273,692,300000.0000,600,3126344,3587,152,2308,Наименование проекта1845714,Санкт-Петербург,2016-12-29,2,NULL,NULL
1847620,1846890,3702,692,200000.0000,591,20761,3562,111,2314,Наименование проекта1847620,г. Южа,2017-03-20,2,2017-04-11,NULL
1850104,1850093,1935,692,75000.0000,611,20761,3663,141,2321,Наименование проекта1850104,Новосибирск,2016-12-26,2,2016-12-28,NULL
1850904,1850100,NULL,692,115000.0000,602,391056,3591,156,2349,Наименование проекта1850904,г. Первоуральск,NULL,2,NULL,NULL
1851696,1849934,NULL,692,240000.0000,598,391056,3585,178,2341,Наименование проекта1851696,Ярославль,NULL,2,NULL,NULL
1855276,1854561,NULL,692,50000.0000,607,391056,3644,100,2320,Наименование проекта1855276,с. Кандры,NULL,2,NULL,NULL
1856343,1856152,7936,118,500000.0000,608,20761,3645,104,2312,Наименование проекта1856343,Воршинское МО Собинского района,2017-04-17,2,2017-04-27,NULL
1857606,1856159,1935,692,300000.0000,606,277,3620,149,2310,Наименование проекта1857606,Таганрог,NULL,2,NULL,NULL
1861239,1861236,NULL,693,97000.0000,616,391056,20849,135,2309,Наименование проекта1861239,Москва,NULL,2,NULL,NULL
1861588,1861586,NULL,118,100000.0000,744,391056,0,165,2315,Наименование проекта1861588,г. Ефремов,NULL,2,NULL,NULL
1867192,1850502,1979,692,100000.0000,607,277,3641,165,2348,Наименование проекта1867192,Донской,NULL,2,NULL,NULL
1868818,493117,1935,692,300000.0000,603,277,3602,136,2396,Наименование проекта1868818,г. Балашиха,NULL,2,NULL,NULL
1876996,1864550,3702,745,39900.0000,607,3126344,3635,173,2425,Наименование проекта1876996,Магнитогорск,NULL,2,NULL,2355699
1889070,1889068,NULL,692,50815.0000,601,391056,3589,156,2313,Наименование проекта1889070,р.п. Большой Исток,NULL,2,NULL,NULL
1906869,1906867,1979,693,79822.0000,608,20761,3651,135,2317,Наименование проекта1906869,г. Москва,2016-12-28,NULL,2016-12-29,NULL
1910315,1906930,NULL,692,300000.0000,598,391056,3581,139,2318,Наименование проекта1910315,Дзержинск,NULL,2,NULL,NULL
1916166,1916069,NULL,692,116649.0000,594,391056,3572,130,2432,Наименование проекта1916166,Приозерск,NULL,2,NULL,NULL
1920155,1920151,NULL,696,150000.0000,607,391056,3635,135,2381,Наименование проекта1920155,Москва,NULL,2,NULL,NULL
1926123,115644,2440,692,249000.0000,598,391056,3584,160,2333,Наименование проекта1926123,г. Ипатово,NULL,2,NULL,NULL
1939374,1908601,1979,692,300000.0000,600,20761,3586,136,2365,Наименование проекта1939374,"Подольский район, село Покров",2017-05-18,2,2017-05-26,NULL
1942868,1942863,NULL,692,300000.0000,607,391056,3644,135,2326,Наименование проекта1942868,Москва,NULL,2,NULL,NULL
1947326,1240610,NULL,692,190000.0000,608,391056,3647,154,2402,Наименование проекта1947326,"г. Якутск, пос. Жатай",NULL,2,NULL,NULL
1952107,1951558,1281,692,150000.0000,595,391056,3574,163,2354,Наименование проекта1952107,Конаково,NULL,2,NULL,NULL
1953309,1953305,NULL,693,44840.0000,618,391056,0,107,2324,Наименование проекта1953309,село Елизаровка,NULL,2,NULL,NULL
1959061,1959058,NULL,692,60000.0000,607,391056,3644,163,2344,Наименование проекта1959061,Тверь,NULL,2,NULL,NULL
1961949,1961939,2440,692,300000.0000,606,20761,3621,136,2329,Наименование проекта1961949,Ивантеевка,2016-12-23,2,2016-12-28,NULL
1962429,1944531,NULL,692,300000.0000,603,391056,3602,131,2346,Наименование проекта1962429,Липецк,NULL,2,NULL,NULL
1962989,1962985,1979,692,245000.0000,611,3126344,3667,136,2328,Наименование проекта1962989,Дубна,NULL,2,NULL,NULL
1963910,1963635,NULL,692,60000.0000,598,391056,3580,129,2327,Наименование проекта1963910,р.п. Каргаполье,NULL,2,NULL,NULL
1965343,1962571,2440,692,300000.0000,601,3126344,3589,151,2331,Наименование проекта1965343,Тольятти,NULL,2,NULL,NULL
1967415,1962036,NULL,692,75000.0000,618,391056,0,126,2377,Наименование проекта1967415,Красноярск,NULL,2,NULL,NULL
1979892,305568,2496,692,150000.0000,606,277,3622,136,2332,Наименование проекта1979892,Москва,NULL,2,NULL,NULL
1981169,1980627,NULL,745,100000.0000,598,391056,3584,162,2500,Наименование проекта1981169,Казань,NULL,2,NULL,2355698
1984661,1984657,NULL,693,250000.0000,594,391056,3572,102,2335,Наименование проекта1984661,город Дятьково,NULL,2,NULL,NULL
1985113,1982609,2440,692,150000.0000,598,20761,3582,139,2361,Наименование проекта1985113,Дзержинск,2017-06-29,2,2017-07-04,NULL
1988096,1988093,2440,692,300000.0000,607,3126344,3644,136,2334,Наименование проекта1988096,Дубна,NULL,2,NULL,NULL
1990836,1979011,NULL,692,290000.0000,591,391056,3563,104,2338,Наименование проекта1990836,г. Вязники,NULL,2,NULL,NULL
1994436,1984651,NULL,692,200000.0000,607,391056,3641,152,2336,Наименование проекта1994436,Санкт-Петербург,NULL,2,NULL,NULL
1995219,1995215,1979,692,100000.0000,607,391056,3644,141,2337,Наименование проекта1995219,Новосибирск,NULL,2,NULL,NULL
1995998,1995821,8320,692,245000.0000,598,3126345,3580,162,2366,Наименование проекта1995998,Нижнекамск,2017-04-18,2,2017-04-20,NULL
1998579,1998576,1273,692,500000.0000,611,277,3666,99,2723,Наименование проекта1998579,Нариманов,NULL,2,NULL,NULL
2001501,2001497,1273,692,92500.0000,607,20761,3631,156,2345,Наименование проекта2001501,Екатеринбург,2016-12-26,2,2016-12-28,NULL
2002455,1990383,NULL,692,300000.0000,603,391056,3601,143,2339,Наименование проекта2002455,г. Гай,NULL,2,NULL,NULL
2004349,2004299,NULL,692,70000.0000,609,391056,3657,117,2360,Наименование проекта2004349,Малоярославец,NULL,2,NULL,NULL
2007697,2007693,1979,693,249240.0000,604,391056,3610,156,2340,Наименование проекта2007697,Краснотурьинск,NULL,NULL,NULL,NULL
2011605,2004811,NULL,692,53000.0000,602,391056,3597,156,2363,Наименование проекта2011605,город Ревда,NULL,2,NULL,NULL
2018966,2018964,1273,692,257500.0000,607,391056,3631,175,2369,Наименование проекта2018966,Чебоксары,NULL,2,NULL,NULL
2020817,2020815,NULL,118,340500.0000,600,391056,3586,136,2351,Наименование проекта2020817,Черноголовка,NULL,2,NULL,NULL
2032761,6647,NULL,692,274940.0000,608,391056,3645,139,2380,Наименование проекта2032761,Нижний Новгород,NULL,2,NULL,NULL
2032846,2031261,1935,692,300000.0000,601,277,3589,146,2355,Наименование проекта2032846,Пермь,NULL,2,NULL,NULL
2040583,2966164,8320,692,234500.0000,603,20761,3602,153,2391,Наименование проекта2040583,Балаково,2017-08-24,2,2017-08-29,NULL
2045575,2037950,1273,692,300000.0000,600,277,3587,130,2350,Наименование проекта2045575,"Гатчинский район, поселок Пригородный",NULL,2,NULL,NULL
2047576,2005930,NULL,692,300000.0000,603,391056,3598,152,2347,Наименование проекта2047576,Санкт-Петербург,NULL,2,NULL,NULL
2055502,2055498,1273,696,500000.0000,607,192134,3635,152,2356,Наименование проекта2055502,Санкт-Петербург,NULL,2,NULL,NULL
2061388,485529,1935,692,249000.0000,598,277,3584,165,2386,Наименование проекта2061388,Тула,NULL,2,NULL,NULL
2061485,1848129,1935,692,300000.0000,608,3126344,3648,102,2353,Наименование проекта2061485,г.Новозыбков,2016-12-28,2,NULL,NULL
2062774,2062768,1935,692,100000.0000,608,277,3646,159,2352,Наименование проекта2062774,Смоленск,NULL,2,NULL,NULL
2089192,2089190,NULL,692,300000.0000,611,391056,3667,136,2358,Наименование проекта2089192,Лыткарино,NULL,2,NULL,NULL
2091109,2091106,NULL,118,500000.0000,600,391056,3587,136,2359,Наименование проекта2091109,город Химки,NULL,2,NULL,NULL
2092523,22818,2440,692,300000.0000,598,20761,3584,149,2367,Наименование проекта2092523,Ростов-на-Дону,2017-09-21,2,2017-10-06,NULL
2096481,2096283,1935,692,500000.0000,602,20761,3590,153,2501,Наименование проекта2096481,Саратов,2017-07-27,2,2017-07-31,NULL
2097111,16367,NULL,692,55000.0000,607,391056,3628,149,2362,Наименование проекта2097111,Волгодонск,NULL,2,NULL,NULL
2108115,1329935,NULL,696,500000.0000,607,391056,3635,126,2424,Наименование проекта2108115,Красноярск,NULL,2,NULL,NULL
2110774,2020815,NULL,692,297000.0000,600,391056,3586,136,2364,Наименование проекта2110774,Черноголовка,NULL,2,NULL,NULL
2123963,2107318,NULL,692,240000.0000,598,391056,3584,153,2372,Наименование проекта2123963,Саратов,NULL,2,NULL,NULL
2124207,2121451,3702,692,213000.0000,603,277,3598,167,2393,Наименование проекта2124207,Тюменская область,NULL,2,NULL,NULL
2128386,2079324,NULL,692,300000.0000,616,391056,20855,136,2370,Наименование проекта2128386,г. Сергиев-Посад,NULL,2,NULL,NULL
2131041,2131038,NULL,692,130000.0000,611,391056,3663,135,2374,Наименование проекта2131041,Москва,NULL,2,NULL,NULL
2148779,2138901,NULL,692,215050.0000,603,391056,3602,142,2398,Наименование проекта2148779,город Омск,NULL,2,NULL,NULL
2150127,2149170,NULL,692,100000.0000,607,391056,3634,149,2379,Наименование проекта2150127,Аксай,NULL,2,NULL,NULL
2150666,2150663,1935,692,50000.0000,601,277,3589,136,2409,Наименование проекта2150666,"Чехов ",NULL,2,NULL,NULL
2152143,2151391,NULL,692,60000.0000,607,391056,3635,136,2373,Наименование проекта2152143,"141143,Россия,Московская область,Щёлковский район,деревня Долге Ледово,улица Центральная,д.28Б",NULL,2,NULL,NULL
2164872,128896,1273,692,300000.0000,603,278,3598,173,2371,Наименование проекта2164872,Челябинск,2017-07-11,2,NULL,NULL
2175065,2099355,1979,692,200000.0000,601,20761,3589,142,2420,Наименование проекта2175065,Омск,2017-05-31,2,2017-06-09,NULL
2181733,2180235,NULL,692,80000.0000,601,391056,3589,162,2428,Наименование проекта2181733,Казань,NULL,2,NULL,NULL
2185928,2184488,NULL,745,80000.0000,598,391056,3584,162,2446,Наименование проекта2185928,Казань,NULL,2,NULL,2355698
2186476,1727751,2440,692,239350.0000,598,391056,3584,130,2387,Наименование проекта2186476,"РФ 188672 Ленинградская область, Всеволожский район, Деревня Ладожский Трудпоселок, Промзона ЖБИ",NULL,2,NULL,NULL
2187983,2185912,3702,745,30000.0000,598,20761,3584,173,2388,Наименование проекта2187983,город Копейск,2017-09-04,2,2017-09-11,2355699
2188432,2082048,1935,692,120000.0000,610,277,3659,159,2383,Наименование проекта2188432,"Ершичский р-н, село Ворга",NULL,2,NULL,NULL
2191975,2191878,NULL,692,299947.0000,603,391056,3599,162,2465,Наименование проекта2191975,город Елабуга,NULL,2,NULL,NULL
2192323,2161004,1273,692,70000.0000,594,3126344,3571,94,2378,Наименование проекта2192323,Майкоп,NULL,2,NULL,NULL
2197233,2151858,1273,692,300000.0000,603,192134,3599,162,2382,Наименование проекта2197233,Набережные Челны,NULL,2,NULL,NULL
2198582,16298,NULL,692,80000.0000,606,391056,3624,108,2384,Наименование проекта2198582,Кизилюрт,NULL,2,NULL,NULL
2214515,723199,NULL,692,70000.0000,598,391056,3580,165,2459,Наименование проекта2214515,Узловая,NULL,2,NULL,NULL
2214600,2214147,NULL,745,70000.0000,618,391056,0,162,2473,Наименование проекта2214600,г.Елабуга ОЭЗ Алабуга,NULL,2,NULL,2355698
2217086,2216737,NULL,692,500000.0000,595,391056,3574,125,2490,Наименование проекта2217086,"г.Краснодар, пос. Дорожный",NULL,2,NULL,NULL
2217396,2217393,1979,693,169405.0000,608,20761,3648,136,2385,Наименование проекта2217396,ДЕРЕВНЯ ДЕМИХОВО (ДЕМИХОВСКОЕ С/П),2017-05-24,2,2017-05-26,NULL
2237827,2233142,1979,745,100000.0000,608,3126344,3652,162,2390,Наименование проекта2237827,по всей территории республики Татарстан,NULL,2,NULL,2355698
2245061,2118789,NULL,696,50000.0000,607,391056,3635,107,2389,Наименование проекта2245061,Воронеж,NULL,2,NULL,NULL
2245976,2205436,1979,692,460000.0000,606,391056,3620,174,2528,Наименование проекта2245976,Грозный,NULL,2,NULL,NULL
2246977,2215704,NULL,692,70000.0000,604,391056,3604,135,2410,Наименование проекта2246977,Москва,NULL,2,NULL,NULL
2247153,2246248,1935,692,120000.0000,618,391056,0,162,2414,Наименование проекта2247153,Казань,NULL,2,NULL,NULL
2249534,2245970,NULL,692,200000.0000,618,391056,0,127,2397,Наименование проекта2249534,Бахчисарайский район,NULL,2,NULL,NULL
2250963,2250369,1935,692,294517.0000,616,3126344,20851,135,2392,Наименование проекта2250963,Москва,NULL,2,NULL,NULL
2256360,2255883,1979,696,60000.0000,607,277,3635,164,2395,Наименование проекта2256360,г. Томск,NULL,2,NULL,NULL
2262800,2259999,3702,745,40000.0000,598,3126344,3584,162,2443,Наименование проекта2262800,Село Сая,NULL,2,NULL,2355698
2263140,2261091,NULL,692,150000.0000,607,391056,3635,136,2403,Наименование проекта2263140,Дубна,NULL,2,NULL,NULL
2268328,2267155,NULL,692,165000.0000,603,391056,3602,149,2399,Наименование проекта2268328,Таганрог,NULL,2,NULL,NULL
2280658,2280150,NULL,692,300000.0000,594,391056,3572,168,2394,Наименование проекта2280658,Кильмезь,NULL,2,NULL,NULL
2289947,2241067,1273,692,60000.0000,600,3126344,3587,141,2422,Наименование проекта2289947,р.п. Кольцово,NULL,2,NULL,NULL
2291893,2291398,1935,692,95000.0000,607,391056,3644,136,2400,Наименование проекта2291893,Павловская слобода,NULL,2,NULL,NULL
2297099,2178854,2440,692,150000.0000,608,391056,3652,143,2529,Наименование проекта2297099,Бугуруслан,NULL,2,NULL,NULL
2298617,1737621,1273,692,153000.0000,604,391056,3610,106,2416,Наименование проекта2298617,Вологда,NULL,2,NULL,NULL
2298692,1737621,NULL,696,354000.0000,607,391056,3635,106,2401,Наименование проекта2298692,Вологда,NULL,2,NULL,NULL
2302135,2300294,2440,692,60000.0000,607,277,3643,136,2436,Наименование проекта2302135,город Дубна,NULL,2,NULL,NULL
2303071,11195,2440,692,215830.0000,608,20761,3645,139,2450,Наименование проекта2303071,Нижний Новгород,2017-08-31,2,2017-09-06,NULL
2304268,1861236,NULL,693,189714.0000,616,391056,20849,135,2404,Наименование проекта2304268,Москва,NULL,2,NULL,NULL
2311104,11195,2440,692,179895.0000,608,391056,3645,139,2455,Наименование проекта2311104,Нижний Новгород,NULL,2,NULL,NULL
2312549,2185365,NULL,692,241669.0000,594,391056,3571,122,2406,Наименование проекта2312549,Слободской,NULL,2,NULL,NULL
2313197,11195,NULL,692,300000.0000,608,391056,3645,139,2439,Наименование проекта2313197,Нижний Новгород,NULL,2,NULL,NULL
2317857,2317854,NULL,692,300000.0000,611,391056,3666,135,2445,Наименование проекта2317857,Москва,NULL,2,NULL,NULL
2321814,15742,NULL,692,64000.0000,607,391056,3643,141,2413,Наименование проекта2321814,Новосибирск,NULL,2,NULL,NULL
2327025,1525353,NULL,692,130000.0000,604,391056,3603,149,2405,Наименование проекта2327025,г. Красный Сулин,NULL,2,NULL,NULL
2337412,2332166,1273,692,500000.0000,598,391056,3580,162,2412,Наименование проекта2337412,г.Менделеевск,NULL,2,NULL,NULL
2338849,2022727,NULL,692,300000.0000,618,391056,0,100,2408,Наименование проекта2338849,Уфа,NULL,2,NULL,NULL
2350264,2348800,NULL,692,300000.0000,607,391056,3644,136,2411,Наименование проекта2350264,село Ангелово,NULL,2,NULL,NULL
2353308,2318299,NULL,692,50000.0000,601,391056,3589,159,2417,Наименование проекта2353308,Кардымово,NULL,2,NULL,NULL
2362917,1873219,2440,692,139433.0000,591,277,3563,105,2440,Наименование проекта2362917,Волжский,NULL,2,NULL,NULL
2366562,6946,NULL,692,300000.0000,600,391056,3587,136,2418,Наименование проекта2366562,Химки,NULL,2,NULL,NULL
2366786,2363263,1935,692,110000.0000,600,3126344,3587,160,2415,Наименование проекта2366786,Ставрополь,NULL,2,NULL,NULL
2370325,296659,NULL,692,300000.0000,602,391056,3592,117,2442,Наименование проекта2370325,"Боровский район, г. Балабаново",NULL,2,NULL,NULL
2374720,2374718,NULL,692,300000.0000,600,391056,3586,136,2419,Наименование проекта2374720,Химки,NULL,2,NULL,NULL
2377577,267206,1935,692,187915.0000,607,391056,3642,139,2421,Наименование проекта2377577,Нижний Новгород,NULL,2,NULL,NULL
2383377,2383288,NULL,745,30000.0000,608,391056,3649,162,2447,Наименование проекта2383377,Казань,NULL,2,NULL,2355698
2390145,2331971,1935,692,100000.0000,607,391056,3637,96,2438,Наименование проекта2390145,Барнаул,NULL,2,NULL,NULL
2390421,15775,NULL,692,120000.0000,608,391056,3647,162,2427,Наименование проекта2390421,г. Казань,NULL,2,NULL,NULL
2394805,2392485,1935,692,350000.0000,603,3126344,3601,156,2433,Наименование проекта2394805,Асбест,NULL,2,NULL,NULL
2401719,8776,NULL,692,300000.0000,603,391056,3601,113,2437,Наименование проекта2401719,Усолье-Сибирское,NULL,2,NULL,NULL
2411922,2245970,NULL,692,200000.0000,602,391056,3595,127,2453,Наименование проекта2411922,Бахчисарайский район,NULL,2,NULL,NULL
2418938,2418936,NULL,692,300000.0000,602,391056,3597,126,2434,Наименование проекта2418938,Красноярск,NULL,2,NULL,NULL
2421783,2158794,NULL,692,90000.0000,607,391056,3644,130,2429,Наименование проекта2421783,г.Отрадное Кировского р-на Ленинградской обл.,NULL,2,NULL,NULL
2430806,2430536,NULL,692,300000.0000,600,391056,3587,135,2435,Наименование проекта2430806,Москва,NULL,2,NULL,NULL
2432561,2418524,1935,692,53924.0000,604,20761,3610,104,2451,Наименование проекта2432561,Ковров,2018-03-01,2,2018-03-19,NULL
2437082,2361524,NULL,692,500000.0000,595,269,3574,162,3462,Наименование проекта2437082,Елабуга,NULL,2,NULL,NULL
2455468,2447471,1979,692,50750.0000,607,277,3643,135,2462,Наименование проекта2455468,г. Москва,NULL,2,NULL,NULL
2484003,2481704,NULL,745,65000.0000,594,391056,3572,162,2444,Наименование проекта2484003,Бугульма,NULL,2,NULL,2355698
2493105,2447297,NULL,692,300000.0000,606,391056,3622,134,2441,Наименование проекта2493105,Саранск,NULL,2,NULL,NULL
2519653,2519650,NULL,693,50012.0000,618,391056,0,123,2449,Наименование проекта2519653,Коми,NULL,2,NULL,NULL
2539823,2337504,1273,692,500000.0000,595,391056,3574,117,2474,Наименование проекта2539823,"Боровский р-он, с. Ворсино",NULL,2,NULL,NULL
2548816,183418,NULL,692,125000.0000,607,391056,3643,141,2452,Наименование проекта2548816,Новосибирск,NULL,2,NULL,NULL
2552157,2549181,1273,692,500000.0000,598,20761,3584,162,2485,Наименование проекта2552157,Елабуга,2017-07-14,2,2017-07-20,NULL
2553585,2549182,2440,692,92590.0000,594,277,3571,106,2579,Наименование проекта2553585,п.Кадуй,NULL,2,NULL,NULL
2554470,2549183,1979,692,160000.0000,600,391056,3586,150,2458,Наименование проекта2554470,пос. Лесной Шиловского р-на,NULL,2,NULL,NULL
2554559,3731363,1979,692,500000.0000,602,391056,3594,150,2729,Наименование проекта2554559,"Касимовский район, п.Лашма",NULL,2,NULL,NULL
2559096,2418936,NULL,692,300000.0000,602,391056,3597,126,2454,Наименование проекта2559096,Красноярск,NULL,2,NULL,NULL
2564845,1819869,2440,692,500000.0000,594,20761,3572,170,2460,Наименование проекта2564845,г. Амурск,2017-12-12,2,2017-12-15,NULL
2567667,2567662,1273,692,231767.0000,604,20761,3610,165,2487,Наименование проекта2567667,город Узловая,2017-07-13,2,2017-07-17,NULL
2571386,2571383,NULL,692,70000.0000,594,391056,3571,96,2464,Наименование проекта2571386,г.Рубцовск,NULL,2,NULL,NULL
2573049,293524,NULL,118,500000.0000,603,391056,3600,170,2466,Наименование проекта2573049,село Ракитное,NULL,2,NULL,NULL
2573591,8514,2440,692,130000.0000,598,277,3580,108,2463,Наименование проекта2573591,г. Кизилюрт,NULL,2,NULL,NULL
2575054,2568559,1935,692,235000.0000,601,391056,3589,151,2467,Наименование проекта2575054,Тольятти,NULL,2,NULL,NULL
2582177,2519650,1979,693,49829.0000,607,20761,3644,123,2456,Наименование проекта2582177,Усинское месторождение,2017-03-29,2,2017-03-30,NULL
2622039,2622037,1273,692,65100.0000,607,391056,3631,152,2480,Наименование проекта2622039,г. Красное Село,NULL,2,NULL,NULL
2623970,2623966,NULL,693,66043.0000,618,391056,0,163,2472,Наименование проекта2623970,г. Тверь,NULL,2,NULL,NULL
2624108,2079884,NULL,692,50000.0000,602,391056,3596,156,2471,Наименование проекта2624108,Кушва,NULL,2,NULL,NULL
2624356,2624355,1979,693,16000.0000,602,20761,3592,168,2469,Наименование проекта2624356,г. Ижевск,2017-06-15,2,2017-06-26,NULL
2624625,2623879,1273,692,300000.0000,603,391056,3599,165,2488,Наименование проекта2624625,город Узловая,NULL,2,NULL,NULL
2624712,34777,1935,692,100000.0000,601,20761,3589,152,2477,Наименование проекта2624712,"Санкт-Петербург, г. Колпино",2018-03-19,2,2018-03-26,NULL
2627664,2360667,2440,692,300000.0000,600,3126344,3587,134,2470,Наименование проекта2627664,Саранск,NULL,2,NULL,NULL
2634565,2634002,1979,692,500000.0000,598,20761,3580,160,2475,Наименование проекта2634565,Невинномысск,2017-09-14,2,2017-09-25,NULL
2638647,1175405,3702,745,85000.0000,598,20761,3581,162,2483,Наименование проекта2638647,Казань,2017-12-05,2,2017-12-14,2355698
2644445,2644444,NULL,692,80000.0000,594,391056,3571,171,2484,Наименование проекта2644445,Абаза,NULL,2,NULL,NULL
2661839,2646023,NULL,692,111600.0000,594,391056,3572,170,2502,Наименование проекта2661839,Амурск,NULL,2,NULL,NULL
2666007,2666000,3702,692,300000.0000,591,3126344,3563,96,2491,Наименование проекта2666007,Барнаул,NULL,2,NULL,NULL
2666290,2581607,NULL,692,50000.0000,604,391056,3607,139,2476,Наименование проекта2666290,"Нижний Новгород ",NULL,2,NULL,NULL
2670462,2300275,NULL,745,20800.0000,603,458323,3598,173,2478,Наименование проекта2670462,Копейск,NULL,2,NULL,2355699
2670561,622726,1935,692,100000.0000,610,277,3659,122,2503,Наименование проекта2670561,Киров,NULL,2,NULL,NULL
2678361,2677783,1979,692,500000.0000,598,20761,3580,130,2479,Наименование проекта2678361,Кингисеппский район,2017-11-29,2,2017-12-04,NULL
